timestamp,latency_p99,error_rate,rps
2024-01-04T17:50:00,120.52,0.7298,496.1
2024-01-04T18:00:00,100.58,0.5688,444.9
2024-01-04T18:10:00,109.01,0.4355,478.9
2024-01-04T18:20:00,137.05,0.5548,417.3
2024-01-04T18:30:00,118.91,0.455,402.6
2024-01-04T18:40:00,116.81,0.674,430.6
2024-01-04T18:50:00,120.1,0.9297,412.9
2024-01-04T19:00:00,123.24,0.8362,624.4
2024-01-04T19:10:00,107.83,1.3923,522.9
2024-01-04T19:20:00,135.33,0.1369,372.5
2024-01-04T19:30:00,145.96,0.9408,612.9
2024-01-04T19:40:00,138.38,0.8019,415.4
2024-01-04T19:50:00,132.56,1.0447,452.4
2024-01-04T20:00:00,124.74,1.0149,521.8
2024-01-04T20:10:00,154.31,0.7505,292.4
2024-01-04T20:20:00,124.59,0.8518,431.0
2024-01-04T20:30:00,124.74,0.5768,404.1
2024-01-04T20:40:00,120.95,0.9841,466.4
2024-01-04T20:50:00,107.19,0.2363,479.6
2024-01-04T21:00:00,101.71,1.033,443.8
2024-01-04T21:10:00,115.67,0.793,440.1
2024-01-04T21:20:00,119.86,0.6539,535.2
2024-01-04T21:30:00,130.21,0.7302,474.1
2024-01-04T21:40:00,122.2,0.7522,453.3
2024-01-04T21:50:00,109.85,1.1892,461.8
2024-01-04T22:00:00,145.5,1.77,596.9
2024-01-04T22:10:00,135.22,1.166,463.8
2024-01-04T22:20:00,126.85,0.6304,408.8
2024-01-04T22:30:00,112.31,0.9889,297.3
2024-01-04T22:40:00,131.49,1.002,335.3
2024-01-04T22:50:00,126.72,0.5225,412.6
2024-01-04T23:00:00,107.1,0.4218,441.3
2024-01-04T23:10:00,122.04,0.781,405.6
2024-01-04T23:20:00,127.87,1.0423,478.1
2024-01-04T23:30:00,110.32,0.3165,404.5
2024-01-04T23:40:00,127.34,0.5837,376.8
2024-01-04T23:50:00,98.7,0.9718,499.0
2024-01-05T00:00:00,142.18,0.8125,559.6
2024-01-05T00:10:00,138.93,1.2249,361.4
2024-01-05T00:20:00,116.38,0.3766,469.5
2024-01-05T00:30:00,141.74,1.5056,297.6
2024-01-05T00:40:00,84.27,0.3386,332.0
2024-01-05T00:50:00,107.73,0.1913,402.9
2024-01-05T01:00:00,117.74,0.7823,540.8
2024-01-05T01:10:00,105.11,0.4597,387.7
2024-01-05T01:20:00,138.25,0.7884,384.7
2024-01-05T01:30:00,150.85,0.7779,452.9
2024-01-05T01:40:00,111.83,0.7413,453.0
2024-01-05T01:50:00,109.62,0.5473,387.2
2024-01-05T02:00:00,123.81,0.9298,608.9
2024-01-05T02:10:00,145.97,0.7048,428.8
2024-01-05T02:20:00,106.53,1.1311,459.1
2024-01-05T02:30:00,125.75,0.7459,417.9
2024-01-05T02:40:00,148.22,0.5106,485.2
2024-01-05T02:50:00,97.12,0.2937,548.8
2024-01-05T03:00:00,101.62,0.7484,583.1
2024-01-05T03:10:00,123.13,0.4192,389.0
2024-01-05T03:20:00,115.51,0.395,538.1
2024-01-05T03:30:00,136.3,0.9582,494.0
2024-01-05T03:40:00,137.74,0.2667,528.0
2024-01-05T03:50:00,94.54,1.2237,442.6
2024-01-05T04:00:00,128.6,0.8479,435.0
2024-01-05T04:10:00,112.51,0.7868,524.9
2024-01-05T04:20:00,151.87,0.4896,526.4
2024-01-05T04:30:00,118.1,1.0293,575.3
2024-01-05T04:40:00,126.49,0.7991,465.9
2024-01-05T04:50:00,128.64,0.5942,441.4
2024-01-05T05:00:00,132.83,0.8599,253.2
2024-01-05T05:10:00,127.58,0.2952,321.1
2024-01-05T05:20:00,100.88,0.3094,418.5
2024-01-05T05:30:00,129.16,0.4639,361.9
2024-01-05T05:40:00,116.04,0.9049,515.1
2024-01-05T05:50:00,125.52,0.799,345.2
2024-01-05T06:00:00,108.79,1.1147,409.9
2024-01-05T06:10:00,128.72,0.524,413.0
2024-01-05T06:20:00,108.47,0.9724,546.4
2024-01-05T06:30:00,106.31,0.7658,401.3
2024-01-05T06:40:00,132.53,0.5171,486.2
2024-01-05T06:50:00,124.26,0.9156,465.7
2024-01-05T07:00:00,112.45,0.7802,522.3
2024-01-05T07:10:00,143.79,0.6113,518.0
2024-01-05T07:20:00,139.59,0.8126,447.3
2024-01-05T07:30:00,125.45,0.7611,314.3
2024-01-05T07:40:00,124.74,0.7539,431.5
2024-01-05T07:50:00,112.31,0.6762,448.4
2024-01-05T08:00:00,130.63,0.4085,472.9
2024-01-05T08:10:00,113.4,0.8224,391.0
2024-01-05T08:20:00,115.76,0.5592,541.3
2024-01-05T08:30:00,141.39,0.4939,451.1
2024-01-05T08:40:00,104.83,0.7278,376.4
2024-01-05T08:50:00,94.18,1.0202,413.3
2024-01-05T09:00:00,145.97,0.8557,604.3
2024-01-05T09:10:00,161.96,0.6407,503.2
2024-01-05T09:20:00,115.4,0.6286,533.9
2024-01-05T09:30:00,102.97,0.9907,366.7
2024-01-05T09:40:00,118.55,0.081,394.9
2024-01-05T09:50:00,116.23,1.0392,395.5
2024-01-05T10:00:00,126.75,0.2378,487.8
2024-01-05T10:10:00,113.73,0.3754,459.2
2024-01-05T10:20:00,135.28,0.6457,433.9
2024-01-05T10:30:00,141.8,1.451,444.0
2024-01-05T10:40:00,107.0,1.3032,409.6
2024-01-05T10:50:00,137.43,1.0119,458.7
2024-01-05T11:00:00,174.95,0.907,582.4
2024-01-05T11:10:00,140.69,0.2413,372.3
2024-01-05T11:20:00,131.13,0.847,521.1
2024-01-05T11:30:00,129.64,0.6352,603.8
2024-01-05T11:40:00,155.97,0.555,478.7
2024-01-05T11:50:00,108.02,0.8464,451.1
2024-01-05T12:00:00,140.07,0.6587,582.4
2024-01-05T12:10:00,130.0,1.0608,429.7
2024-01-05T12:20:00,164.84,0.2192,506.6
2024-01-05T12:30:00,142.08,0.8225,425.3
2024-01-05T12:40:00,169.57,0.5363,358.8
2024-01-05T12:50:00,119.48,0.6771,496.3
2024-01-05T13:00:00,149.01,0.8914,415.4
2024-01-05T13:10:00,148.62,0.4648,515.5
2024-01-05T13:20:00,127.96,0.8493,605.7
2024-01-05T13:30:00,141.64,0.7363,664.8
2024-01-05T13:40:00,160.66,0.6018,524.0
2024-01-05T13:50:00,136.11,0.6588,598.0
2024-01-05T14:00:00,115.87,0.7536,548.4
2024-01-05T14:10:00,138.32,0.5696,485.8
2024-01-05T14:20:00,126.76,0.8021,362.5
2024-01-05T14:30:00,139.41,0.7165,646.6
2024-01-05T14:40:00,139.77,0.6166,432.5
2024-01-05T14:50:00,116.77,1.277,627.1
2024-01-05T15:00:00,113.54,0.9246,551.4
2024-01-05T15:10:00,150.62,0.6852,430.4
2024-01-05T15:20:00,128.32,0.8438,533.4
2024-01-05T15:30:00,102.98,0.492,679.1
2024-01-05T15:40:00,148.32,0.669,631.3
2024-01-05T15:50:00,141.08,0.704,467.4
2024-01-05T16:00:00,131.64,0.426,436.4
2024-01-05T16:10:00,114.38,0.9162,501.4
2024-01-05T16:20:00,146.96,0.6483,480.1
2024-01-05T16:30:00,141.91,0.6934,589.4
2024-01-05T16:40:00,173.12,0.6294,552.6
2024-01-05T16:50:00,142.87,1.6877,358.0
2024-01-05T17:00:00,135.93,0.6012,509.8
2024-01-05T17:10:00,123.69,0.1794,458.8
2024-01-05T17:20:00,139.23,0.32,476.1
2024-01-05T17:30:00,137.11,1.0278,493.0
2024-01-05T17:40:00,153.96,1.2009,569.0
2024-01-05T17:50:00,131.03,0.5955,551.3
2024-01-05T18:00:00,116.72,1.1837,390.0
2024-01-05T18:10:00,115.11,1.0225,445.3
2024-01-05T18:20:00,147.92,0.7432,414.1
2024-01-05T18:30:00,146.0,0.7219,315.5
2024-01-05T18:40:00,119.28,0.8543,441.3
2024-01-05T18:50:00,117.74,1.0632,597.6
2024-01-05T19:00:00,126.98,0.9192,313.0
2024-01-05T19:10:00,119.13,0.597,448.1
2024-01-05T19:20:00,139.45,0.7477,445.5
2024-01-05T19:30:00,97.97,1.3944,473.0
2024-01-05T19:40:00,110.45,0.8754,373.0
2024-01-05T19:50:00,110.87,1.0608,336.0
2024-01-05T20:00:00,85.47,0.962,339.7
2024-01-05T20:10:00,106.19,0.882,556.5
2024-01-05T20:20:00,106.32,0.8326,371.4
2024-01-05T20:30:00,117.66,1.0692,410.0
2024-01-05T20:40:00,144.14,1.0156,618.4
2024-01-05T20:50:00,122.86,0.8792,391.3
2024-01-05T21:00:00,111.99,0.5919,477.4
2024-01-05T21:10:00,119.29,0.9157,535.1
2024-01-05T21:20:00,141.19,0.7799,531.3
2024-01-05T21:30:00,106.93,0.7075,343.5
2024-01-05T21:40:00,109.51,1.6036,392.9
2024-01-05T21:50:00,139.15,0.3383,474.2
2024-01-05T22:00:00,120.74,1.0876,604.3
2024-01-05T22:10:00,130.34,0.5412,389.1
2024-01-05T22:20:00,122.25,0.8394,410.5
2024-01-05T22:30:00,146.05,1.5706,483.6
2024-01-05T22:40:00,115.89,0.5113,499.6
2024-01-05T22:50:00,127.57,0.5828,504.4
2024-01-05T23:00:00,117.51,0.7947,382.3
2024-01-05T23:10:00,102.59,0.5458,407.4
2024-01-05T23:20:00,97.05,1.0652,467.2
2024-01-05T23:30:00,130.99,0.6396,551.0
2024-01-05T23:40:00,114.8,0.9962,430.9
2024-01-05T23:50:00,113.87,0.4012,448.2
2024-01-06T00:00:00,124.52,0.258,367.9
2024-01-06T00:10:00,144.68,0.7313,599.1
2024-01-06T00:20:00,89.13,0.3294,462.3
2024-01-06T00:30:00,97.57,1.2555,536.2
2024-01-06T00:40:00,109.25,0.3411,452.4
2024-01-06T00:50:00,142.24,0.4887,456.8
2024-01-06T01:00:00,133.87,0.9241,330.0
2024-01-06T01:10:00,131.67,0.6241,277.9
2024-01-06T01:20:00,104.78,0.3445,550.2
2024-01-06T01:30:00,112.25,1.412,456.2
2024-01-06T01:40:00,134.35,0.4995,466.5
2024-01-06T01:50:00,129.46,0.7411,350.1
2024-01-06T02:00:00,133.23,0.7372,377.8
2024-01-06T02:10:00,118.29,1.0131,535.0
2024-01-06T02:20:00,131.78,0.9387,589.2
2024-01-06T02:30:00,132.23,0.552,400.3
2024-01-06T02:40:00,141.66,0.7023,503.7
2024-01-06T02:50:00,140.19,0.7319,465.2
2024-01-06T03:00:00,101.05,1.0247,440.4
2024-01-06T03:10:00,97.68,0.4495,598.2
2024-01-06T03:20:00,142.95,1.4054,413.7
2024-01-06T03:30:00,138.17,0.5722,549.3
2024-01-06T03:40:00,106.43,0.7974,480.5
2024-01-06T03:50:00,94.22,0.452,448.6
2024-01-06T04:00:00,131.44,0.4106,559.8
2024-01-06T04:10:00,138.07,0.5377,473.2
2024-01-06T04:20:00,147.23,0.5088,442.3
2024-01-06T04:30:00,128.3,0.6757,560.4
2024-01-06T04:40:00,116.29,0.5063,549.9
2024-01-06T04:50:00,107.84,1.0087,546.2
2024-01-06T05:00:00,121.05,0.5651,139.0
2024-01-06T05:10:00,117.09,0.5319,485.2
2024-01-06T05:20:00,110.17,0.6821,467.0
2024-01-06T05:30:00,156.86,1.0979,447.2
2024-01-06T05:40:00,159.75,0.8645,498.8
2024-01-06T05:50:00,141.04,0.7701,470.8
2024-01-06T06:00:00,108.17,0.3701,504.2
2024-01-06T06:10:00,135.49,0.4572,428.6
2024-01-06T06:20:00,129.81,0.4165,569.9
2024-01-06T06:30:00,128.58,1.1921,512.3
2024-01-06T06:40:00,139.83,0.9592,493.4
2024-01-06T06:50:00,130.18,0.5415,489.5
2024-01-06T07:00:00,133.46,0.6307,542.6
2024-01-06T07:10:00,130.25,0.5524,531.7
2024-01-06T07:20:00,125.46,0.5342,441.0
2024-01-06T07:30:00,97.96,0.9381,529.2
2024-01-06T07:40:00,128.45,0.7137,463.9
2024-01-06T07:50:00,114.55,1.4244,603.4
2024-01-06T08:00:00,100.82,1.1751,537.8
2024-01-06T08:10:00,147.5,1.1928,400.0
2024-01-06T08:20:00,146.19,1.0014,636.5
2024-01-06T08:30:00,145.8,0.6732,281.8
2024-01-06T08:40:00,133.71,0.9793,501.0
2024-01-06T08:50:00,144.42,0.6954,394.3
2024-01-06T09:00:00,121.46,1.2891,600.6
2024-01-06T09:10:00,135.9,0.9213,470.2
2024-01-06T09:20:00,108.91,0.8787,386.5
2024-01-06T09:30:00,126.34,0.8381,428.7
2024-01-06T09:40:00,121.96,1.3221,392.9
2024-01-06T09:50:00,106.8,0.3699,425.5
2024-01-06T10:00:00,126.48,1.3515,446.8
2024-01-06T10:10:00,128.39,0.7442,413.0
2024-01-06T10:20:00,155.43,0.3782,494.7
2024-01-06T10:30:00,141.25,0.5743,504.4
2024-01-06T10:40:00,126.94,0.3048,393.4
2024-01-06T10:50:00,135.71,0.9961,340.4
2024-01-06T11:00:00,136.98,0.4885,518.3
2024-01-06T11:10:00,138.65,0.8506,535.9
2024-01-06T11:20:00,116.68,1.1403,551.8
2024-01-06T11:30:00,129.53,0.5984,537.5
2024-01-06T11:40:00,131.79,0.7196,619.2
2024-01-06T11:50:00,117.39,0.409,573.2
2024-01-06T12:00:00,143.28,0.6835,722.8
2024-01-06T12:10:00,163.5,1.5722,756.5
2024-01-06T12:20:00,119.23,1.0334,367.8
2024-01-06T12:30:00,135.87,0.7206,332.7
2024-01-06T12:40:00,155.04,0.6165,507.9
2024-01-06T12:50:00,153.05,0.7872,548.8
2024-01-06T13:00:00,154.46,0.839,510.4
2024-01-06T13:10:00,140.98,0.6743,572.8
2024-01-06T13:20:00,126.75,0.959,494.9
2024-01-06T13:30:00,123.35,0.514,461.0
2024-01-06T13:40:00,143.27,0.5125,473.0
2024-01-06T13:50:00,167.7,0.9111,500.5
2024-01-06T14:00:00,161.95,0.4494,584.0
2024-01-06T14:10:00,154.79,1.0187,477.5
2024-01-06T14:20:00,136.45,0.7957,493.4
2024-01-06T14:30:00,125.64,0.2516,562.1
2024-01-06T14:40:00,174.8,0.8328,500.6
2024-01-06T14:50:00,144.33,0.2945,605.8
2024-01-06T15:00:00,133.67,1.008,434.9
2024-01-06T15:10:00,149.54,0.7254,417.5
2024-01-06T15:20:00,144.43,1.3553,532.8
2024-01-06T15:30:00,129.49,1.1214,540.8
2024-01-06T15:40:00,129.96,0.4818,439.3
2024-01-06T15:50:00,143.81,0.1938,615.9
2024-01-06T16:00:00,131.73,0.5735,647.4
2024-01-06T16:10:00,139.96,0.4336,443.2
2024-01-06T16:20:00,149.33,1.3477,612.4
2024-01-06T16:30:00,122.66,0.7969,302.8
2024-01-06T16:40:00,126.57,1.08,579.5
2024-01-06T16:50:00,165.88,0.7145,424.8
2024-01-06T17:00:00,110.34,0.7461,551.2
2024-01-06T17:10:00,97.01,0.7902,396.2
2024-01-06T17:20:00,98.48,1.132,467.6
2024-01-06T17:30:00,133.25,0.8935,408.3
2024-01-06T17:40:00,130.98,0.4828,456.0
2024-01-06T17:50:00,131.16,1.2868,619.5
2024-01-06T18:00:00,154.89,0.7122,441.4
2024-01-06T18:10:00,82.4,0.6633,618.8
2024-01-06T18:20:00,133.03,0.0,419.1
2024-01-06T18:30:00,148.82,0.9903,569.3
2024-01-06T18:40:00,114.28,0.8303,319.9
2024-01-06T18:50:00,128.89,0.83,427.1
2024-01-06T19:00:00,119.48,0.6792,407.1
2024-01-06T19:10:00,109.88,0.6274,573.0
2024-01-06T19:20:00,116.21,0.6891,464.8
2024-01-06T19:30:00,142.0,0.9389,283.0
2024-01-06T19:40:00,149.18,0.9917,345.2
2024-01-06T19:50:00,117.54,0.7307,369.0
2024-01-06T20:00:00,162.29,1.0847,524.7
2024-01-06T20:10:00,122.82,0.7763,514.4
2024-01-06T20:20:00,146.44,0.6487,426.0
2024-01-06T20:30:00,120.74,0.8595,406.1
2024-01-06T20:40:00,124.34,0.3922,507.3
2024-01-06T20:50:00,126.9,0.8698,359.6
2024-01-06T21:00:00,171.65,0.3373,486.6
2024-01-06T21:10:00,135.42,0.4917,479.8
2024-01-06T21:20:00,109.76,0.1944,428.0
2024-01-06T21:30:00,137.8,0.7475,481.8
2024-01-06T21:40:00,121.93,1.2829,458.2
2024-01-06T21:50:00,118.07,0.7649,489.8
2024-01-06T22:00:00,134.01,0.9931,343.3
2024-01-06T22:10:00,133.32,1.5057,499.2
2024-01-06T22:20:00,128.29,0.9212,532.1
2024-01-06T22:30:00,123.53,0.5704,475.7
2024-01-06T22:40:00,126.33,0.6117,498.1
2024-01-06T22:50:00,135.33,0.8002,441.2
2024-01-06T23:00:00,97.08,0.6101,521.3
2024-01-06T23:10:00,130.17,0.6326,455.2
2024-01-06T23:20:00,105.8,1.0956,358.2
2024-01-06T23:30:00,98.63,1.1078,515.6
2024-01-06T23:40:00,123.06,0.3059,319.3
2024-01-06T23:50:00,151.1,0.5545,472.6
2024-01-07T00:00:00,122.47,0.6608,419.3
2024-01-07T00:10:00,136.87,0.9797,414.1
2024-01-07T00:20:00,118.78,1.1429,463.8
2024-01-07T00:30:00,116.78,1.6106,393.3
2024-01-07T00:40:00,112.91,0.6603,491.0
2024-01-07T00:50:00,122.73,0.6753,454.5
2024-01-07T01:00:00,125.57,0.9766,400.6
2024-01-07T01:10:00,106.65,0.5953,557.1
2024-01-07T01:20:00,134.61,0.7577,466.4
2024-01-07T01:30:00,125.94,0.6755,500.5
2024-01-07T01:40:00,100.51,0.0135,563.3
2024-01-07T01:50:00,93.46,0.837,562.0
2024-01-07T02:00:00,126.39,0.7453,496.4
2024-01-07T02:10:00,116.88,1.1814,425.8
2024-01-07T02:20:00,119.71,0.8016,335.6
2024-01-07T02:30:00,120.53,0.4236,466.5
2024-01-07T02:40:00,127.97,0.7226,537.6
2024-01-07T02:50:00,134.88,0.1727,478.3
2024-01-07T03:00:00,125.56,0.4367,174.4
2024-01-07T03:10:00,106.46,0.9907,519.6
2024-01-07T03:20:00,113.25,0.7258,524.5
2024-01-07T03:30:00,124.74,1.0768,425.9
2024-01-07T03:40:00,143.55,0.2099,529.1
2024-01-07T03:50:00,120.92,0.7273,500.2
2024-01-07T04:00:00,86.99,0.6573,395.2
2024-01-07T04:10:00,98.23,1.0868,551.7
2024-01-07T04:20:00,113.97,1.0018,348.6
2024-01-07T04:30:00,127.04,0.9927,445.4
2024-01-07T04:40:00,118.56,1.2624,437.4
2024-01-07T04:50:00,130.08,0.6896,384.0
2024-01-07T05:00:00,117.56,1.2005,474.3
2024-01-07T05:10:00,138.56,0.4867,554.8
2024-01-07T05:20:00,114.58,0.4757,549.8
2024-01-07T05:30:00,107.97,1.0258,507.9
2024-01-07T05:40:00,128.07,0.3486,314.3
2024-01-07T05:50:00,131.61,0.9718,343.1
2024-01-07T06:00:00,137.37,0.8304,463.3
2024-01-07T06:10:00,135.8,1.1216,447.3
2024-01-07T06:20:00,127.72,0.7822,410.2
2024-01-07T06:30:00,151.98,0.8168,602.4
2024-01-07T06:40:00,122.87,0.9528,458.5
2024-01-07T06:50:00,156.09,0.6012,493.4
2024-01-07T07:00:00,118.64,0.5881,529.0
2024-01-07T07:10:00,111.3,0.9423,454.4
2024-01-07T07:20:00,126.5,0.7912,657.3
2024-01-07T07:30:00,105.16,0.6778,374.8
2024-01-07T07:40:00,125.95,0.7752,401.5
2024-01-07T07:50:00,132.96,1.2784,374.6
2024-01-07T08:00:00,129.98,0.6671,575.0
2024-01-07T08:10:00,114.37,0.6584,514.2
2024-01-07T08:20:00,139.95,0.2878,406.5
2024-01-07T08:30:00,140.48,0.7873,380.9
2024-01-07T08:40:00,150.48,0.9971,560.8
2024-01-07T08:50:00,132.54,1.0509,478.9
2024-01-07T09:00:00,142.91,0.8325,562.8
2024-01-07T09:10:00,97.31,1.0868,445.2
2024-01-07T09:20:00,126.23,1.0194,490.9
2024-01-07T09:30:00,107.42,1.1339,474.0
2024-01-07T09:40:00,122.89,1.0953,400.1
2024-01-07T09:50:00,117.7,1.271,438.5
2024-01-07T10:00:00,131.97,0.7491,378.3
2024-01-07T10:10:00,156.79,0.4019,512.6
2024-01-07T10:20:00,124.92,0.9991,534.0
2024-01-07T10:30:00,156.52,1.0342,552.3
2024-01-07T10:40:00,124.83,1.271,526.4
2024-01-07T10:50:00,128.13,1.1844,462.8
2024-01-07T11:00:00,137.06,1.3836,617.5
2024-01-07T11:10:00,143.23,0.986,564.8
2024-01-07T11:20:00,149.79,0.8686,604.5
2024-01-07T11:30:00,161.12,0.3845,609.5
2024-01-07T11:40:00,136.45,0.8924,483.3
2024-01-07T11:50:00,145.37,0.6342,524.4
2024-01-07T12:00:00,119.99,0.8635,570.4
2024-01-07T12:10:00,136.47,0.8164,416.5
2024-01-07T12:20:00,151.63,0.9415,418.3
2024-01-07T12:30:00,152.38,0.7708,404.5
2024-01-07T12:40:00,146.19,1.0805,499.8
2024-01-07T12:50:00,153.26,0.0,481.8
2024-01-07T13:00:00,146.56,0.857,401.6
2024-01-07T13:10:00,156.54,1.1607,528.4
2024-01-07T13:20:00,149.87,1.361,508.8
2024-01-07T13:30:00,135.08,1.0196,611.1
2024-01-07T13:40:00,147.36,1.3055,677.5
2024-01-07T13:50:00,96.18,0.8507,553.0
2024-01-07T14:00:00,144.85,0.8009,460.7
2024-01-07T14:10:00,83.92,0.9588,568.2
2024-01-07T14:20:00,113.13,0.799,517.2
2024-01-07T14:30:00,144.81,0.5653,497.3
2024-01-07T14:40:00,155.96,0.6454,447.5
2024-01-07T14:50:00,121.16,0.4664,479.3
2024-01-07T15:00:00,128.58,0.9585,494.2
2024-01-07T15:10:00,158.2,0.8034,572.8
2024-01-07T15:20:00,135.93,0.6919,549.3
2024-01-07T15:30:00,175.65,0.63,654.5
2024-01-07T15:40:00,135.58,0.9515,562.4
2024-01-07T15:50:00,143.22,1.0341,542.4
2024-01-07T16:00:00,162.4,0.4608,468.9
2024-01-07T16:10:00,136.97,0.4137,410.4
2024-01-07T16:20:00,134.54,1.0864,447.8
2024-01-07T16:30:00,145.79,0.3875,437.4
2024-01-07T16:40:00,136.6,0.9642,288.5
2024-01-07T16:50:00,111.89,1.2851,412.7
2024-01-07T17:00:00,126.96,1.2858,601.3
2024-01-07T17:10:00,120.56,1.0214,502.6
2024-01-07T17:20:00,147.99,1.0126,443.0
2024-01-07T17:30:00,137.94,1.4756,505.0
2024-01-07T17:40:00,122.38,0.0997,316.8
2024-01-07T17:50:00,143.16,0.6607,495.7
2024-01-07T18:00:00,124.15,1.0545,552.2
2024-01-07T18:10:00,130.03,0.6988,440.3
2024-01-07T18:20:00,106.4,1.1719,308.2
2024-01-07T18:30:00,112.52,0.7882,416.9
2024-01-07T18:40:00,137.96,0.8395,552.3
2024-01-07T18:50:00,120.66,0.7176,470.7
2024-01-07T19:00:00,106.65,0.6432,336.5
2024-01-07T19:10:00,128.17,0.6359,639.4
2024-01-07T19:20:00,131.23,0.8813,349.7
2024-01-07T19:30:00,99.74,0.5676,430.6
2024-01-07T19:40:00,138.67,1.086,367.0
2024-01-07T19:50:00,134.3,0.996,367.1
2024-01-07T20:00:00,125.64,1.1298,413.8
2024-01-07T20:10:00,133.14,0.4613,500.9
2024-01-07T20:20:00,103.45,0.2902,553.2
2024-01-07T20:30:00,127.17,0.7987,419.1
2024-01-07T20:40:00,128.95,1.6696,369.2
2024-01-07T20:50:00,121.83,1.1799,488.3
2024-01-07T21:00:00,135.55,0.6337,490.6
2024-01-07T21:10:00,143.92,0.9274,469.2
2024-01-07T21:20:00,148.53,1.0183,472.1
2024-01-07T21:30:00,140.86,0.3895,441.0
2024-01-07T21:40:00,130.08,1.2109,457.9
2024-01-07T21:50:00,127.52,0.7498,435.5
2024-01-07T22:00:00,132.04,0.7728,535.6
2024-01-07T22:10:00,128.28,0.8071,628.3
2024-01-07T22:20:00,122.43,1.1434,464.4
2024-01-07T22:30:00,146.21,0.5734,449.5
2024-01-07T22:40:00,119.36,0.2879,470.5
2024-01-07T22:50:00,111.63,0.8969,397.4
2024-01-07T23:00:00,116.91,0.1869,511.2
2024-01-07T23:10:00,134.03,0.7097,485.3
2024-01-07T23:20:00,120.5,1.1561,416.4
2024-01-07T23:30:00,132.58,0.9737,522.2
2024-01-07T23:40:00,132.14,1.1127,451.5
2024-01-07T23:50:00,120.39,0.9861,372.4
2024-01-08T00:00:00,133.89,1.5231,478.1
2024-01-08T00:10:00,129.64,0.6235,469.0
2024-01-08T00:20:00,112.34,0.9194,526.8
2024-01-08T00:30:00,141.64,0.6686,516.5
2024-01-08T00:40:00,112.9,1.087,441.3
2024-01-08T00:50:00,104.92,0.7815,412.2
2024-01-08T01:00:00,120.83,1.3157,450.1
2024-01-08T01:10:00,115.37,0.6408,479.1
2024-01-08T01:20:00,132.53,1.2221,488.7
2024-01-08T01:30:00,117.8,0.9779,474.1
2024-01-08T01:40:00,132.87,0.7903,442.7
2024-01-08T01:50:00,133.76,0.9627,529.7
2024-01-08T02:00:00,126.07,0.8784,396.1
2024-01-08T02:10:00,125.37,0.9068,648.4
2024-01-08T02:20:00,127.61,0.7379,511.0
2024-01-08T02:30:00,135.43,0.5895,359.8
2024-01-08T02:40:00,102.66,0.6995,464.8
2024-01-08T02:50:00,116.8,0.2951,511.8
2024-01-08T03:00:00,93.33,1.0526,422.1
2024-01-08T03:10:00,123.46,0.4295,330.4
2024-01-08T03:20:00,120.06,0.7347,366.9
2024-01-08T03:30:00,136.7,0.9944,493.4
2024-01-08T03:40:00,138.5,1.0518,309.6
2024-01-08T03:50:00,127.7,0.2676,334.1
2024-01-08T04:00:00,112.61,0.7724,492.9
2024-01-08T04:10:00,129.71,0.9379,432.2
2024-01-08T04:20:00,128.04,0.8156,394.3
2024-01-08T04:30:00,120.68,1.2032,410.4
2024-01-08T04:40:00,135.93,0.5535,332.3
2024-01-08T04:50:00,113.05,0.1853,488.8
2024-01-08T05:00:00,137.13,1.0431,385.5
2024-01-08T05:10:00,135.8,0.6389,407.1
2024-01-08T05:20:00,106.78,0.2724,477.7
2024-01-08T05:30:00,136.99,0.7524,429.5
2024-01-08T05:40:00,132.73,1.1692,393.6
2024-01-08T05:50:00,122.42,0.421,290.8
2024-01-08T06:00:00,109.56,1.5008,479.4
2024-01-08T06:10:00,118.6,0.5486,456.3
2024-01-08T06:20:00,112.48,0.8261,408.6
2024-01-08T06:30:00,130.48,0.4343,367.0
2024-01-08T06:40:00,106.24,0.8125,451.0
2024-01-08T06:50:00,130.19,0.7599,488.4
2024-01-08T07:00:00,107.2,0.3532,457.8
2024-01-08T07:10:00,119.93,1.6477,581.0
2024-01-08T07:20:00,123.27,0.6514,506.4
2024-01-08T07:30:00,162.01,0.6517,441.4
2024-01-08T07:40:00,100.8,1.0907,509.1
2024-01-08T07:50:00,151.07,1.3443,453.9
2024-01-08T08:00:00,123.8,1.1379,453.6
2024-01-08T08:10:00,127.45,0.4396,553.7
2024-01-08T08:20:00,135.14,0.8642,378.2
2024-01-08T08:30:00,140.68,0.2356,451.9
2024-01-08T08:40:00,119.23,1.0705,545.2
2024-01-08T08:50:00,154.88,0.3094,474.7
2024-01-08T09:00:00,126.96,0.559,420.5
2024-01-08T09:10:00,138.72,0.799,313.5
2024-01-08T09:20:00,120.69,0.9335,268.4
2024-01-08T09:30:00,151.8,0.7217,616.1
2024-01-08T09:40:00,104.02,1.2557,474.7
2024-01-08T09:50:00,135.4,1.017,403.3
2024-01-08T10:00:00,147.84,0.9934,501.0
2024-01-08T10:10:00,136.42,0.4312,397.3
2024-01-08T10:20:00,124.05,1.3098,446.6
2024-01-08T10:30:00,117.89,0.5591,397.8
2024-01-08T10:40:00,123.92,1.3213,360.0
2024-01-08T10:50:00,104.28,1.4067,304.7
2024-01-08T11:00:00,119.72,0.9538,365.6
2024-01-08T11:10:00,137.13,1.1096,575.1
2024-01-08T11:20:00,161.87,0.0,414.4
2024-01-08T11:30:00,176.23,0.7415,536.2
